,make_model,power_kW,mileage,age,engine_size,type
464,Opel Insignia,121.0,160068.0,5.0,1490.0,Used
465,Opel Insignia,125.0,128755.0,6.0,1598.0,Used
467,Opel Astra,81.0,89533.0,5.0,1598.0,Used
475,Opel Astra,104.0,95513.0,9.0,1364.0,Used
476,Opel Astra,110.0,99661.0,4.0,1398.0,Used
478,Opel Adam,64.0,12089.0,3.0,1398.0,Used
479,Opel Astra,110.0,31675.0,3.0,1400.0,Used
480,Opel Astra,77.0,97024.0,5.0,999.0,Used
481,Opel Astra,81.0,100386.0,5.0,1598.0,Used
482,Opel Adam,110.0,117865.0,5.0,1364.0,Used
483,Opel Astra,110.0,120348.0,5.0,1399.0,Used
485,Opel Astra,110.0,38837.0,6.0,1399.0,Used
486,Opel Insignia,132.0,119132.0,12.0,1598.0,Used
487,Opel Astra,125.0,118000.0,8.0,1598.0,Used
489,Opel Insignia,121.0,109271.0,3.0,1490.0,Used
490,Opel Insignia,82.0,60252.0,5.0,1598.0,Used
492,Opel Astra,110.0,131532.0,5.0,1399.0,Used
493,Opel Adam,66.0,92500.0,7.0,999.0,Used
495,Opel Cascada,121.0,132000.0,8.0,1956.0,Used
496,Opel Cascada,121.0,64889.0,8.0,1956.0,Used
497,Opel Cascada,103.0,118241.0,6.0,1364.0,Used
498,Opel Cascada,121.0,103600.0,7.0,1956.0,Used
499,Opel Cascada,125.0,99900.0,6.0,1956.0,Used
500,Opel Cascada,125.0,143000.0,8.0,1598.0,Used
501,Opel Cascada,125.0,59300.0,6.0,1956.0,Used
502,Opel Cascada,125.0,27940.0,3.0,1598.0,Used
503,Opel Cascada,125.0,55000.0,3.0,1598.0,Used
504,Opel Cascada,147.0,37535.0,5.0,1598.0,Used
505,Opel Cascada,103.0,62056.0,9.0,1364.0,Used
506,Opel Cascada,125.0,70539.0,3.0,1598.0,Used
507,Opel Cascada,103.0,67192.0,9.0,1364.0,Used
508,Opel Cascada,125.0,84313.0,8.0,1598.0,Used
509,Opel Cascada,103.0,58435.0,8.0,1364.0,Used
510,Opel Cascada,125.0,117774.0,8.0,1598.0,Used
511,Opel Cascada,125.0,12850.0,3.0,1598.0,Used
513,Opel Cascada,147.0,47694.0,6.0,1598.0,Used
514,Opel Cascada,125.0,5900.0,4.0,1598.0,Used
515,Opel Cascada,125.0,46629.0,3.0,1598.0,Used
516,Opel Cascada,125.0,36255.0,3.0,1598.0,Used
517,Opel Cascada,125.0,58000.0,8.0,1598.0,Used
518,Opel Cascada,125.0,63664.0,6.0,1956.0,Used
519,Opel Cascada,100.0,21860.0,3.0,1598.0,Used
520,Opel Cascada,88.0,72400.0,4.0,1364.0,Used
521,Opel Cascada,125.0,58175.0,6.0,1956.0,Used
522,Opel Cascada,125.0,34713.0,3.0,1598.0,Used
523,Opel Cascada,125.0,40800.0,3.0,1598.0,Used
524,Opel Cascada,100.0,36000.0,3.0,1598.0,Used
525,Opel Cascada,125.0,29012.0,3.0,1598.0,Used
526,Opel Cascada,88.0,44250.0,4.0,1364.0,Used
527,Opel Cascada,125.0,56880.0,6.0,1598.0,Used
528,Opel Cascada,125.0,46420.0,3.0,1598.0,Used
529,Opel Cascada,103.0,40950.0,5.0,1364.0,Used
530,Opel Cascada,125.0,43800.0,3.0,1598.0,Used
531,Opel Cascada,100.0,18270.0,3.0,1598.0,Used
532,Opel Cascada,100.0,7806.0,3.0,1598.0,Used
533,Opel Cascada,100.0,22100.0,3.0,1598.0,Used
534,Opel Cascada,125.0,17300.0,3.0,1598.0,Used
535,Opel Adam,110.0,16623.0,3.0,1364.0,Used
536,Opel Cascada,100.0,35032.0,3.0,1598.0,Used
537,Opel Cascada,100.0,52212.0,3.0,1598.0,Used
538,Opel Cascada,100.0,9686.0,3.0,1598.0,Used
539,Opel Cascada,103.0,80000.0,4.0,1364.0,Used
540,Opel Cascada,100.0,35016.0,3.0,1598.0,Used
541,Opel Adam,85.0,43883.0,7.0,999.0,Used
542,Opel Cascada,103.0,66400.0,8.0,1364.0,Used
543,Opel Cascada,103.0,48300.0,5.0,1364.0,Used
544,Opel Cascada,100.0,33500.0,3.0,1598.0,Used
545,Opel Cascada,100.0,60700.0,3.0,1598.0,Used
546,Opel Cascada,100.0,5436.0,3.0,1598.0,Used
547,Opel Cascada,125.0,25610.0,3.0,1598.0,Used
548,Opel Cascada,88.0,35000.0,4.0,1364.0,Used
549,Opel Cascada,103.0,63123.0,7.0,1364.0,Used
551,Opel Adam,74.0,45590.0,3.0,1398.0,Used
552,Opel Cascada,125.0,94200.0,3.0,1598.0,Used
553,Opel Cascada,125.0,78400.0,3.0,1598.0,Used
554,Opel Adam,74.0,9821.0,3.0,1398.0,Used
555,Opel Cascada,103.0,97000.0,9.0,1364.0,Used
556,Opel Cascada,147.0,49156.0,6.0,1598.0,Used
557,Opel Cascada,143.0,146000.0,7.0,1956.0,Used
558,Opel Cascada,125.0,47898.0,7.0,1956.0,Used
559,Opel Cascada,125.0,86000.0,6.0,1956.0,Used
560,Opel Cascada,88.0,33187.0,7.0,1364.0,Used
561,Opel Cascada,100.0,16029.0,3.0,1598.0,Used
562,Opel Cascada,125.0,128837.0,5.0,1956.0,Used
563,Opel Cascada,121.0,55985.0,8.0,1598.0,Used
564,Opel Cascada,103.0,92092.0,7.0,1364.0,Used
565,Opel Cascada,147.0,11000.0,5.0,1598.0,Used
566,Opel Astra,103.0,101765.0,11.0,1796.0,Used
567,Opel Cascada,125.0,38416.0,4.0,1956.0,Used
568,Opel Cascada,103.0,51303.0,7.0,1364.0,Used
569,Opel Cascada,147.0,78741.0,6.0,1598.0,Used
571,Opel Cascada,100.0,16875.0,3.0,1598.0,Used
572,Opel Cascada,103.0,20488.0,7.0,1364.0,Used
574,Opel Cascada,100.0,69200.0,3.0,1598.0,Used
575,Opel Cascada,100.0,18586.0,3.0,1598.0,Used
576,Opel Cascada,103.0,71411.0,6.0,1364.0,Used
578,Opel Cascada,100.0,15927.0,3.0,1598.0,Used
579,Opel Adam,85.0,57381.0,7.0,999.0,Used
581,Opel Cascada,100.0,34844.0,3.0,1598.0,Used
582,Opel Adam,64.0,37145.0,5.0,1398.0,Used
583,Opel Adam,64.0,35212.0,3.0,1398.0,Used
584,Opel Adam,51.0,28579.0,6.0,1229.0,Used
585,Opel Adam,64.0,43212.0,5.0,1398.0,Used
586,Opel Adam,64.0,33100.0,3.0,1398.0,Used
587,Opel Adam,66.0,41737.0,7.0,999.0,Used
588,Opel Adam,64.0,32421.0,3.0,1398.0,Used
589,Opel Adam,64.0,46669.0,3.0,1398.0,Used
590,Opel Cascada,125.0,94000.0,3.0,1598.0,Used
591,Opel Cascada,147.0,92346.0,8.0,1598.0,Used
592,Opel Cascada,125.0,33500.0,3.0,1598.0,Used
593,Opel Cascada,88.0,101900.0,8.0,1364.0,Used
595,Opel Cascada,147.0,60961.0,8.0,1598.0,Used
596,Opel Cascada,88.0,135000.0,8.0,1364.0,Used
597,Opel Cascada,125.0,145000.0,7.0,1956.0,Used
598,Opel Cascada,103.0,17700.0,4.0,1400.0,Used
599,Opel Cascada,147.0,54770.0,4.0,1598.0,Used
600,Opel Cascada,103.0,17700.0,4.0,1400.0,Used
605,Opel Cascada,103.0,145000.0,9.0,1364.0,Used
609,Opel Cascada,88.0,50800.0,5.0,1364.0,Used
610,Opel Adam,64.0,17300.0,5.0,1398.0,Used
611,Opel Cascada,103.0,53750.0,8.0,1364.0,Used
614,Opel Cascada,100.0,29500.0,3.0,1598.0,Used
616,Opel Cascada,103.0,58701.0,5.0,1364.0,Used
618,Opel Cascada,125.0,36170.0,3.0,1598.0,Used
619,Opel Cascada,103.0,313000.0,9.0,1362.0,Used
620,Opel Astra,103.0,32039.0,13.0,1796.0,Used
621,Opel Cascada,121.0,100700.0,8.0,1956.0,Used
622,Opel Cascada,121.0,177674.0,8.0,1956.0,Used
624,Opel Cascada,125.0,76000.0,5.0,1598.0,Used
626,Opel Cascada,121.0,99000.0,7.0,1956.0,Used
628,Opel Cascada,121.0,187772.0,8.0,1956.0,Used
629,Opel Astra,110.0,78000.0,12.0,1910.0,Used
630,Opel Astra,110.0,78000.0,12.0,1910.0,Used
631,Opel Cascada,125.0,150000.0,5.0,1956.0,Used
633,Opel Cascada,125.0,43500.0,6.0,1956.0,Used
635,Opel Cascada,103.0,85448.0,8.0,1364.0,Used
638,Opel Cascada,121.0,16000.0,9.0,1956.0,Used
639,Opel Cascada,147.0,67662.0,8.0,1598.0,Used
641,Opel Cascada,125.0,47900.0,8.0,1598.0,Used
642,Opel Cascada,121.0,80000.0,8.0,1956.0,Used
644,Opel Cascada,143.0,76350.0,7.0,1956.0,Used
645,Opel Cascada,121.0,161000.0,7.0,1956.0,Used
647,Opel Cascada,102.0,35200.0,8.0,1598.0,Used
648,Opel Cascada,121.0,183679.0,8.0,1956.0,Used
649,Opel Cascada,121.0,146555.0,8.0,1956.0,Used
653,Opel Cascada,125.0,83000.0,7.0,1598.0,Used
655,Opel Cascada,103.0,97368.0,9.0,1364.0,Used
656,Opel Cascada,147.0,35378.0,5.0,1598.0,Used
657,Opel Astra,132.0,72935.0,11.0,1598.0,Used
658,Opel Cascada,121.0,194500.0,8.0,1956.0,Used
659,Opel Cascada,100.0,75000.0,3.0,1658.0,Used
661,Opel Cascada,121.0,100000.0,7.0,1956.0,Used
662,Opel Cascada,125.0,87500.0,7.0,1956.0,Used
664,Opel Cascada,125.0,48000.0,3.0,1658.0,Used
665,Opel Cascada,121.0,163000.0,8.0,1956.0,Used
666,Opel Cascada,121.0,108000.0,7.0,1956.0,Used
667,Opel Cascada,88.0,95275.0,7.0,1364.0,Used
668,Opel Cascada,121.0,92000.0,8.0,1956.0,Used
669,Opel Astra,132.0,123000.0,13.0,1598.0,Used
670,Opel Cascada,121.0,109879.0,9.0,1956.0,Used
672,Opel Cascada,121.0,170500.0,9.0,1956.0,Used
676,Opel Astra,147.0,39400.0,18.0,1998.0,Used
678,Opel Astra,132.0,123000.0,13.0,1598.0,Used
681,Opel Cascada,121.0,65000.0,8.0,1956.0,Used
682,Opel Astra,206.0,89500.0,6.0,1998.0,Used
683,Opel Astra,206.0,58900.0,6.0,1998.0,Used
684,Opel Astra,147.0,69890.0,13.0,1998.0,Used
685,Opel Insignia,191.0,36000.0,4.0,1998.0,Used
686,Opel Astra,300.0,176754.0,15.0,1998.0,Used
687,Opel Astra,206.0,104500.0,8.0,1998.0,Used
688,Opel Astra,206.0,85950.0,10.0,1998.0,Used
689,Opel Astra,125.0,56500.0,8.0,1598.0,Used
690,Opel Astra,81.0,149000.0,7.0,1598.0,Used
692,Opel Astra,206.0,122702.0,8.0,1998.0,Used
693,Opel Corsa,110.0,52269.0,4.0,1.0,Used
694,Opel Insignia,191.0,44000.0,4.0,1998.0,Used
695,Opel Astra,132.0,124300.0,10.0,1598.0,Used
697,Opel Astra,132.0,118200.0,10.0,1598.0,Used
698,Opel Astra,143.0,131500.0,7.0,2000.0,Used
699,Opel Astra,125.0,28078.0,4.0,1598.0,Used
700,Opel Astra,143.0,131500.0,7.0,2000.0,Used
701,Opel Astra,103.0,97334.0,6.0,1364.0,Used
702,Opel Astra,103.0,84100.0,6.0,1364.0,Used
710,Opel Astra,206.0,95000.0,7.0,1998.0,Used
711,Opel Astra,206.0,84000.0,9.0,1598.0,Used
713,Opel Astra,206.0,113000.0,8.0,1998.0,Used
714,Opel Astra,177.0,114184.0,13.0,1998.0,Used
716,Opel Astra,125.0,160000.0,8.0,1598.0,Used
717,Opel Corsa,152.0,168000.0,7.0,1598.0,Used
718,Opel Astra,132.0,136000.0,10.0,1598.0,Used
719,Opel Astra,206.0,136950.0,9.0,1998.0,Used
720,Opel Astra,206.0,69821.0,7.0,1998.0,Used
722,Opel Astra,206.0,177915.0,5.0,1998.0,Used
723,Opel Astra,143.0,175000.0,8.0,1956.0,Used
724,Opel Astra,210.0,57803.0,7.0,1998.0,Used
726,Opel Astra,206.0,36000.0,6.0,1998.0,Used
727,Opel Astra,103.0,92000.0,5.0,1364.0,Used
729,Opel Corsa,152.0,90000.0,6.0,1598.0,Used
731,Opel Astra,177.0,90000.0,14.0,1998.0,Used
732,Opel Astra,206.0,26900.0,5.0,1998.0,Used
733,Opel Corsa,141.0,149500.0,11.0,1598.0,Used
734,Opel Astra,103.0,113000.0,7.0,1364.0,Used
735,Opel Astra,206.0,100000.0,8.0,1998.0,Used
736,Opel Astra,147.0,101000.0,19.0,1998.0,Used
737,Opel Astra,206.0,45451.0,6.0,1998.0,Used
739,Opel Astra,132.0,155000.0,10.0,1598.0,Used
740,Opel Astra,121.0,81000.0,10.0,1956.0,Used
741,Opel Astra,147.0,41850.0,5.0,1598.0,Used
742,Opel Astra,147.0,67000.0,19.0,1998.0,Used
743,Opel Astra,132.0,96800.0,10.0,1598.0,Used
745,Opel Astra,121.0,170000.0,10.0,1956.0,Used
747,Opel Astra,206.0,38734.0,9.0,1998.0,Used
752,Opel Astra,147.0,97000.0,19.0,1998.0,Used
755,Opel Astra,132.0,100000.0,10.0,1598.0,Used
756,Opel Astra,132.0,143478.0,9.0,1598.0,Used
764,Opel Astra,121.0,159000.0,10.0,1956.0,Used
766,Opel Astra,206.0,41900.0,5.0,1998.0,Used
768,Opel Astra,143.0,145883.0,8.0,1956.0,Used
770,Opel Astra,121.0,113980.0,9.0,1956.0,Used
773,Opel Astra,103.0,123000.0,10.0,1364.0,Used
778,Opel Astra,125.0,83384.0,8.0,1598.0,Used
781,Opel Astra,147.0,88000.0,8.0,1598.0,Used
782,Opel Corsa,55.0,78000.0,7.0,1248.0,Used
785,Opel Astra,103.0,150000.0,10.0,1364.0,Used
786,Opel Astra,103.0,130000.0,10.0,1364.0,Used
788,Opel Astra,121.0,150000.0,8.0,1956.0,Used
789,Opel Astra,206.0,45451.0,6.0,1998.0,Used
790,Opel Insignia,125.0,109000.0,4.0,1956.0,Used
791,Opel Corsa,152.0,34000.0,5.0,1598.0,Used
792,Opel Astra,147.0,74070.0,4.0,1598.0,Used
793,Opel Astra,103.0,193000.0,10.0,1364.0,Used
794,Opel Astra,103.0,131000.0,13.0,1796.0,Used
796,Opel Astra,103.0,113500.0,7.0,1364.0,Used
797,Opel Astra,132.0,159000.0,9.0,1598.0,Used
804,Opel Astra,147.0,28095.0,6.0,1598.0,Used
805,Opel Astra,88.0,89800.0,8.0,1364.0,Used
806,Opel Astra,103.0,144410.0,10.0,1362.0,Used
807,Opel Astra,132.0,129649.0,11.0,1598.0,Used
808,Opel Corsa,110.0,83200.0,6.0,1364.0,Used
809,Opel Adam,110.0,85950.0,7.0,1364.0,Used
816,Opel Astra,103.0,104564.0,7.0,1364.0,Used
824,Opel Corsa,155.0,47667.0,10.0,1598.0,Used
825,Opel Adam,110.0,23815.0,3.0,1364.0,Used
826,Opel Astra,132.0,70755.0,10.0,1600.0,Used
830,Opel Astra,103.0,129120.0,8.0,1364.0,Used
831,Opel Astra,103.0,148000.0,10.0,1364.0,Used
834,Opel Astra,103.0,69000.0,9.0,1364.0,Used
836,Opel Astra,121.0,138000.0,9.0,1956.0,Used
839,Opel Corsa,66.0,125167.0,6.0,1398.0,Used
840,Opel Astra,81.0,200000.0,7.0,1598.0,Used
841,Opel Corsa,110.0,68000.0,6.0,1364.0,Used
852,Opel Astra,88.0,79812.0,9.0,1362.0,Used
853,Opel Adam,110.0,77612.0,3.0,1364.0,Used
855,Opel Astra,103.0,116000.0,10.0,1364.0,Used
862,Opel Corsa,66.0,77061.0,4.0,1398.0,Used
865,Opel Astra,125.0,40727.0,5.0,1598.0,Used
867,Opel Corsa,74.0,36000.0,4.0,1364.0,Used
870,Opel Corsa,110.0,19000.0,3.0,1400.0,Used
875,Opel Astra,125.0,95000.0,9.0,1598.0,Used
880,Opel Astra,103.0,64900.0,10.0,1364.0,Used
881,Opel Corsa,70.0,68343.0,4.0,1398.0,Used
885,Opel Astra,103.0,61979.0,10.0,1364.0,Used
887,Opel Astra,206.0,131850.0,9.0,1998.0,Used
889,Opel Astra,103.0,134000.0,10.0,1364.0,Used
892,Opel Corsa,70.0,112000.0,5.0,1248.0,Used
893,Opel Corsa,55.0,120027.0,4.0,1398.0,Used
896,Opel Astra,88.0,88000.0,7.0,1364.0,Used
898,Opel Astra,147.0,168914.0,19.0,1998.0,Used
900,Opel Corsa,55.0,44000.0,5.0,1248.0,Used
907,Opel Grandland X,88.0,161364.0,5.0,1560.0,Used
908,Opel Grandland X,130.0,84300.0,4.0,1997.0,Used
909,Opel Grandland X,221.0,17950.0,2.0,1598.0,Used
910,Opel Grandland X,130.0,114688.0,3.0,1997.0,Used
911,Opel Grandland X,221.0,68840.0,2.0,1598.0,Used
912,Opel Grandland X,88.0,136000.0,4.0,1560.0,Used
913,Opel Grandland X,88.0,103255.0,4.0,1560.0,Used
914,Opel Grandland X,221.0,18000.0,2.0,1598.0,Demonstration
915,Opel Grandland X,221.0,21262.0,2.0,1598.0,Used
916,Opel Grandland X,134.0,30000.0,3.0,1598.0,Used
917,Opel Grandland X,130.0,53900.0,2.0,1997.0,Used
918,Opel Grandland X,221.0,7740.0,2.0,1598.0,Used
919,Opel Grandland X,221.0,24682.0,1.0,1598.0,Used
920,Opel Grandland X,130.0,56429.0,3.0,1997.0,Used
921,Opel Grandland X,147.0,29100.0,2.0,1598.0,Used
922,Opel Grandland X,221.0,9900.0,0.0,1598.0,Demonstration
923,Opel Grandland X,96.0,79659.0,4.0,1199.0,Used
924,Opel Grandland X,130.0,40000.0,7.0,1998.0,Used
925,Opel Grandland X,221.0,30700.0,2.0,1598.0,Used
926,Opel Grandland X,133.0,42807.0,3.0,1598.0,Used
927,Opel Grandland X,130.0,22700.0,2.0,1997.0,Used
928,Opel Insignia,155.0,128803.0,4.0,1956.0,Used
929,Opel Grandland X,130.0,52200.0,2.0,1997.0,Used
930,Opel Grandland X,147.0,31199.0,2.0,1598.0,Used
931,Opel Grandland X,221.0,27800.0,2.0,1598.0,Used
932,Opel Grandland X,147.0,18737.0,2.0,1598.0,Used
933,Opel Grandland X,221.0,20500.0,2.0,1598.0,Used
934,Opel Grandland X,147.0,41600.0,2.0,1598.0,Used
935,Opel Grandland X,96.0,27269.0,3.0,1199.0,Used
936,Opel Grandland X,165.0,28850.0,2.0,1598.0,Used
937,Opel Grandland X,221.0,25744.0,2.0,1598.0,Used
938,Opel Grandland X,130.0,42000.0,2.0,1997.0,Used
939,Opel Grandland X,130.0,54700.0,2.0,1997.0,Used
940,Opel Grandland X,165.0,24937.0,2.0,1598.0,Used
941,Opel Grandland X,96.0,20500.0,2.0,1199.0,Used
942,Opel Grandland X,130.0,8900.0,2.0,1997.0,Used
943,Opel Grandland X,96.0,65232.0,3.0,1499.0,Used
944,Opel Grandland X,221.0,33500.0,2.0,1600.0,Demonstration
945,Opel Grandland X,221.0,25.0,1.0,1598.0,Used
946,Opel Grandland X,133.0,27590.0,3.0,1598.0,Used
947,Opel Grandland X,130.0,72200.0,3.0,1997.0,Used
948,Opel Grandland X,96.0,34000.0,3.0,1199.0,Used
949,Opel Grandland X,96.0,23411.0,2.0,1499.0,Used
950,Opel Grandland X,133.0,12237.0,1.0,1598.0,Demonstration
951,Opel Grandland X,96.0,47403.0,4.0,1199.0,Used
952,Opel Grandland X,165.0,55669.0,2.0,1598.0,Used
953,Opel Grandland X,133.0,43916.0,3.0,1598.0,Used
954,Opel Grandland X,130.0,56900.0,3.0,1997.0,Used
955,Opel Grandland X,96.0,35945.0,2.0,1199.0,Used
956,Opel Grandland X,96.0,4999.0,0.0,1199.0,Demonstration
957,Opel Grandland X,96.0,76302.0,4.0,1199.0,Used
958,Opel Grandland X,96.0,20052.0,1.0,1199.0,Used
959,Opel Grandland X,147.0,42112.0,2.0,1598.0,Used
960,Opel Grandland X,96.0,53200.0,4.0,1499.0,Used
961,Opel Grandland X,96.0,35491.0,2.0,1499.0,Used
962,Opel Grandland X,96.0,93832.0,3.0,1199.0,Used
963,Opel Grandland X,96.0,27786.0,2.0,1199.0,Used
964,Opel Grandland X,147.0,16352.0,1.0,1598.0,Employee's car
965,Opel Grandland X,96.0,14164.0,3.0,1199.0,Used
966,Opel Grandland X,96.0,25280.0,3.0,1199.0,Used
967,Opel Grandland X,96.0,15445.0,4.0,1199.0,Used
968,Opel Grandland X,88.0,86134.0,4.0,1560.0,Used
969,Opel Grandland X,133.0,62500.0,3.0,1598.0,Used
970,Opel Grandland X,96.0,39200.0,3.0,1199.0,Used
971,Opel Grandland X,130.0,62545.0,3.0,1997.0,Used
972,Opel Grandland X,96.0,21000.0,2.0,1199.0,Used
973,Opel Grandland X,96.0,61250.0,3.0,1199.0,Used
974,Opel Grandland X,96.0,3285.0,0.0,1199.0,Used
975,Opel Grandland X,147.0,68990.0,2.0,1598.0,Used
976,Opel Grandland X,221.0,2050.0,2.0,1598.0,Demonstration
977,Opel Grandland X,133.0,56961.0,3.0,1598.0,Used
978,Opel Grandland X,96.0,16305.0,2.0,1199.0,Used
979,Opel Grandland X,96.0,23688.0,4.0,1199.0,Used
980,Opel Grandland X,130.0,65500.0,3.0,1997.0,Used
981,Opel Grandland X,96.0,6000.0,1.0,1598.0,Employee's car
982,Opel Grandland X,221.0,12876.0,2.0,1598.0,Used
983,Opel Grandland X,133.0,19100.0,3.0,1598.0,Used
984,Opel Grandland X,96.0,19250.0,3.0,1199.0,Used
985,Opel Grandland X,96.0,55840.0,3.0,1199.0,Used
986,Opel Grandland X,96.0,40400.0,2.0,1499.0,Used
987,Opel Grandland X,130.0,64504.0,3.0,1997.0,Used
988,Opel Grandland X,130.0,41223.0,4.0,1997.0,Used
989,Opel Grandland X,96.0,1354.0,2.0,1499.0,Used
990,Opel Grandland X,96.0,9666.0,3.0,1199.0,Used
991,Opel Grandland X,96.0,15500.0,3.0,1199.0,Used
992,Opel Grandland X,133.0,32237.0,3.0,1598.0,Used
993,Opel Grandland X,88.0,36323.0,4.0,1199.0,Used
994,Opel Grandland X,96.0,23701.0,4.0,1199.0,Used
995,Opel Grandland X,133.0,60020.0,3.0,1598.0,Used
996,Opel Grandland X,133.0,38988.0,3.0,1598.0,Used
997,Opel Grandland X,133.0,40044.0,3.0,1598.0,Used
998,Opel Grandland X,130.0,60000.0,2.0,1997.0,Used
999,Opel Grandland X,133.0,68059.0,3.0,1598.0,Used
1000,Opel Grandland X,96.0,27170.0,4.0,1199.0,Used
1001,Opel Grandland X,96.0,20300.0,2.0,1499.0,Used
1002,Opel Grandland X,96.0,38965.0,3.0,1199.0,Used
1003,Opel Grandland X,96.0,27500.0,3.0,1499.0,Used
1004,Opel Grandland X,96.0,45500.0,4.0,1199.0,Used
1005,Opel Grandland X,133.0,4590.0,2.0,1598.0,Used
1006,Opel Grandland X,133.0,12180.0,1.0,1598.0,Used
1007,Opel Grandland X,96.0,12431.0,2.0,1499.0,Used
1008,Opel Grandland X,96.0,26201.0,4.0,1199.0,Used
1009,Opel Grandland X,133.0,29590.0,1.0,1598.0,Used
1010,Opel Grandland X,96.0,9195.0,3.0,1199.0,Used
1011,Opel Grandland X,147.0,8550.0,2.0,1598.0,Used
1012,Opel Grandland X,96.0,15518.0,1.0,1199.0,Used
1013,Opel Grandland X,88.0,70026.0,4.0,1560.0,Used
1014,Opel Grandland X,96.0,11700.0,2.0,1499.0,Used
1015,Opel Grandland X,96.0,33792.0,4.0,1199.0,Used
1016,Opel Grandland X,96.0,55840.0,3.0,1199.0,Used
1017,Opel Grandland X,88.0,83585.0,5.0,1560.0,Demonstration
1018,Opel Grandland X,96.0,17700.0,1.0,1199.0,Used
1019,Opel Grandland X,96.0,40915.0,2.0,1199.0,Used
1020,Opel Grandland X,96.0,45890.0,4.0,1499.0,Used
1021,Opel Grandland X,221.0,23979.0,2.0,1598.0,Used
1022,Opel Grandland X,96.0,19500.0,2.0,1199.0,Used
1023,Opel Grandland X,96.0,53951.0,3.0,1499.0,Used
1024,Opel Grandland X,133.0,13330.0,3.0,1598.0,Used
1025,Opel Grandland X,130.0,9500.0,3.0,1997.0,Used
1026,Opel Grandland X,96.0,13300.0,1.0,1199.0,Employee's car
1027,Opel Grandland X,88.0,10427.0,5.0,1560.0,Demonstration
1028,Opel Grandland X,96.0,15350.0,2.0,1499.0,Used
1029,Opel Grandland X,96.0,35983.0,3.0,1199.0,Used
1030,Opel Grandland X,96.0,15.0,0.0,1199.0,Pre-registered
1031,Opel Grandland X,96.0,30388.0,2.0,1199.0,Used
1032,Opel Grandland X,130.0,7500.0,1.0,1997.0,Demonstration
1033,Opel Grandland X,96.0,54000.0,4.0,1199.0,Used
1034,Opel Grandland X,96.0,2950.0,1.0,1199.0,Demonstration
1035,Opel Grandland X,96.0,15312.0,4.0,1199.0,Used
1036,Opel Grandland X,96.0,19900.0,0.0,1499.0,Demonstration
1037,Opel Grandland X,96.0,7383.0,2.0,1199.0,Used
1038,Opel Grandland X,96.0,11000.0,1.0,1199.0,Used
1039,Opel Grandland X,96.0,33900.0,3.0,1199.0,Used
1040,Opel Grandland X,96.0,60720.0,5.0,1199.0,Used
1041,Opel Insignia,125.0,67000.0,6.0,2800.0,Used
1043,Opel Insignia,96.0,120000.0,11.0,1956.0,Used
1044,Opel Insignia,154.0,112877.0,4.0,1956.0,Used
1045,Opel Insignia,154.0,92000.0,4.0,1956.0,Used
1046,Opel Astra,100.0,123600.0,4.0,1598.0,Used
1047,Opel Insignia,125.0,137600.0,5.0,1956.0,Used
1049,Opel Insignia,125.0,71591.0,7.0,2792.0,Used
1050,Opel Astra,92.0,91255.0,4.0,1399.0,Used
1051,Opel Insignia,100.0,85224.0,6.0,1598.0,Used
1052,Opel Insignia,191.0,94000.0,4.0,1998.0,Used
1053,Opel Insignia,99.0,131332.0,4.0,1598.0,Used
1054,Opel Astra,147.0,50238.0,4.0,1598.0,Used
1055,Opel Insignia,100.0,39460.0,1.0,1956.0,Used
1056,Opel Insignia,154.0,81400.0,3.0,1956.0,Used
1057,Opel Insignia,121.0,50489.0,5.0,1490.0,Used
1058,Opel Astra,110.0,112300.0,3.0,1598.0,Used
1059,Opel Insignia,191.0,23239.0,4.0,1998.0,Used
1060,Opel Insignia,191.0,39044.0,5.0,1998.0,Used
1061,Opel Astra,81.0,110571.0,5.0,1598.0,Used
1062,Opel Astra,90.0,46500.0,3.0,1496.0,Demonstration
1063,Opel Astra,100.0,113103.0,4.0,1598.0,Used
1064,Opel Insignia,125.0,81000.0,5.0,1956.0,Used
1065,Opel Insignia,100.0,57462.0,1.0,1956.0,Used
1066,Opel Insignia,125.0,89958.0,3.0,1956.0,Used
1067,Opel Insignia,125.0,136500.0,6.0,1598.0,Used
1068,Opel Astra,132.0,128598.0,9.0,1598.0,Used
1069,Opel Insignia,125.0,72764.0,4.0,1956.0,Used
1070,Opel Astra,107.0,29600.0,1.0,1199.0,Used
1071,Opel Astra,81.0,111884.0,5.0,1598.0,Used
1072,Opel Insignia,100.0,97900.0,4.0,1598.0,Used
1073,Opel Insignia,125.0,109600.0,3.0,1956.0,Used
1074,Opel Insignia,184.0,83068.0,7.0,1998.0,Used
1075,Opel Insignia,125.0,69384.0,5.0,1956.0,Used
1076,Opel Insignia,154.0,43700.0,3.0,1956.0,Used
1077,Opel Insignia,125.0,106321.0,8.0,1598.0,Used
1078,Opel Insignia,154.0,82450.0,3.0,1956.0,Used
1079,Opel Astra,81.0,90000.0,6.0,1598.0,Used
1080,Opel Insignia,125.0,176370.0,7.0,1956.0,Used
1081,Opel Insignia,125.0,70507.0,6.0,1956.0,Used
1082,Opel Insignia,125.0,76052.0,5.0,2792.0,Used
1083,Opel Insignia,125.0,28650.0,3.0,1956.0,Used
1084,Opel Insignia,125.0,55102.0,5.0,1956.0,Used
1085,Opel Insignia,125.0,79877.0,7.0,2792.0,Used
